대분류,신용체크구분,개인법인구분,중분류,소분류,롯데카드,비씨카드,비씨카드 기타,삼성카드,신한카드,우리카드,하나카드,현대카드,KB국민카드,NH농협카드,합계,기준년월
해외이용금액,신용카드,법인,현금서비스,현금서비스,23,1895,213,110,0,189,96,0,139,143,2595,202405
해외이용금액,직불/체크카드,개인,일반,일반,5553,41675,109160,2231,465700,248485,985657,6706,180247,144081,2080335,202405
해외이용금액,직불/체크카드,법인,일반,일반,0,64125,34665,0,59545,21271,63195,0,53362,15591,277089,202405
회원수,신용카드,개인,전체회원수,합계,9423,5848,9909,12920,14380,7040,6405,12273,12217,8522,-,202405
회원수,신용카드,개인,전체회원수,본인기준회원수,9205,5825,9838,12718,13945,6998,6300,11955,11983,0,-,202405
회원수,신용카드,개인,신규회원수(월중),합계,112,184,49,104,120,42,87,123,135,102,-,202405
회원수,신용카드,개인,신규회원수(월중),본인기준회원수,112,183,49,103,114,41,86,119,133,0,-,202405
회원수,신용카드,개인,해지회원수(월중),해지회원수(월중),83,60,96,88,105,66,57,79,98,99,-,202405
회원수,신용카드,개인,전체이용회원수,합계,7056,2908,6724,10090,11023,4998,4404,9473,9622,0,-,202405
회원수,신용카드,개인,전체이용회원수,신판이용회원수,7049,2901,6701,10081,11000,4996,4394,9454,9578,0,-,202405
회원수,신용카드,개인,사용가능회원수(월말),합계,8575,5465,9523,11542,13000,5982,5442,11090,11004,8325,-,202405
회원수,신용카드,개인,사용가능회원수(월말),본인기준회원수,8398,5444,9456,11373,12657,5945,5344,10805,10794,0,-,202405
회원수,신용카드,법인,신규회원수(월중),신규회원수(월중),0,9,7,0,5,7,5,0,9,3,-,202405
회원수,신용카드,법인,해지회원수(월중),해지회원수(월중),0,10,6,1,5,4,1,0,6,10,-,202405
회원수,신용카드,법인,사용가능회원수(월말),사용가능회원수(월말),38,701,555,35,160,285,240,35,470,771,-,202405
회원수,직불/체크카드,개인,사용가능카드수,사용가능카드수,382,9703,12241,438,19970,8757,11253,469,15710,0,-,202405
회원수,직불/체크카드,개인,사용불가카드수,사용불가카드수,29,1056,1444,41,563,1172,586,34,1026,0,-,202405
회원수,직불/체크카드,개인,사용가능회원수,사용가능회원수,370,8195,10177,412,14075,7012,8579,446,13183,0,-,202405
회원수,직불/체크카드,개인,사용불가회원수,사용불가회원수,26,798,728,31,268,477,290,26,345,0,-,202405
회원수,직불/체크카드,개인,순수보유회원수(월말),순수보유회원수(월말),259,7539,8021,229,7673,4780,6417,344,7866,0,-,202405
회원수,직불/체크카드,법인,사용가능카드수,사용가능카드수,2,860,473,3,335,297,255,31,641,0,-,202405
회원수,직불/체크카드,법인,사용불가카드수,사용불가카드수,0,74,43,0,64,10,18,7,131,0,-,202405
회원수,직불/체크카드,법인,사용가능회원수,사용가능회원수,2,1230,739,1,141,111,114,11,392,0,-,202405
회원수,직불/체크카드,법인,사용불가회원수,사용불가회원수,0,208,97,0,86,2,4,3,21,0,-,202405
회원수,직불/체크카드,법인,순수보유회원수(월말),순수보유회원수(월말),2,548,181,1,166,101,62,12,304,0,-,202405
금융자산,,,현금서비스잔액,현금서비스잔액,774285,8047,0,954435,1537885,651050,338740,685529,1238963,486402,6675336,202405
금융자산,,,합계,합계,5025039,41327,0,6099469,8151679,3481892,2716447,5232627,6820468,2949623,40518571,202405
금융자산,,,대환대출잔액,대환대출잔액,189754,0,0,122084,406587,279179,143837,282817,448700,37607,1910565,202405
금융자산,,,(결제성)리볼빙이월잔액,(결제성)리볼빙이월잔액,1050664,18249,0,1187285,1548759,443361,419090,1003619,1497859,112772,7281658,202405
국내이용금액,신용카드,개인,일시불,일반,17393707,5038010,16234129,28926848,32963212,12857770,12318496,34238258,27415680,13977493,185129474,202404
국내이용금액,신용카드,개인,일시불,국세/지방세등,759877,60290,240762,1427340,4446738,214966,135232,436223,1200106,147687,8828459,202404
국내이용금액,신용카드,개인,할부,일반,5115493,1205613,3558508,9805598,8010305,3222543,2503600,7533485,6886025,3308128,47590790,202404
국내이용금액,신용카드,개인,할부,국세/지방세등,279149,131750,452991,744778,608565,387957,228577,487543,436630,353250,3658199,202404
국내이용금액,신용카드,개인,현금서비스,현금서비스,2017275,363447,2221757,2474782,4272240,1753908,911579,2083527,3330551,1336588,18543897,202404
국내이용금액,신용카드,개인,카드론,카드론,2038875,20232,0,3064078,2879186,863162,718395,2163657,2252186,920669,14920440,202404
국내이용금액,신용카드,법인,일시불,일반,2317367,7159300,5530079,3754366,4502695,3856236,4295962,2791028,5172188,4162218,38011360,202404
국내이용금액,신용카드,법인,일시불,국세/지방세등,494572,614336,1775846,795283,301116,1823313,943407,1933361,589969,177620,7672977,202404
국내이용금액,신용카드,법인,일시불,구매전용,4345222,247502,97054,1207069,1990109,13979,26778,4517191,0,57719,12405569,202404
국내이용금액,신용카드,법인,할부,일반,3175,509490,98233,10546,4828,50460,86409,2557,80658,218915,967038,202404
국내이용금액,신용카드,법인,할부,국세/지방세등,71180,592817,28667,0,0,15255,59559,2452,18885,82765,842913,202404
국내이용금액,신용카드,법인,할부,구매전용,0,46,264,0,0,0,0,22913,0,0,22959,202404
국내이용금액,직불/체크카드,개인,일반,일반,345496,5663771,7070889,269960,7828748,5407525,4159073,342840,9857355,16258798,50133566,202404
국내이용금액,직불/체크카드,개인,국세/지방세등,국세/지방세등,1329,30759,24127,1741,311074,18803,16125,1014,103662,70749,555256,202404
국내이용금액,직불/체크카드,법인,일반,일반,316,1502304,1808672,7145,1171720,1475251,886297,102193,1850332,2298601,9294159,202404
국내이용금액,직불/체크카드,법인,국세/지방세등,국세/지방세등,0,1201897,171552,5,11320,57416,137298,274,41480,59283,1508973,202404
국내이용금액,직불/체크카드,법인,구매전용,구매전용,0,0,0,0,185736,0,0,5838,0,0,191574,202404
해외이용금액,신용카드,개인,일시불,일반,341298,129091,346943,795366,782835,340597,394668,1063104,735606,199960,4782525,202404
해외이용금액,신용카드,개인,할부,일반,0,0,0,49724,45829,0,0,54774,0,0,150327,202404
해외이용금액,신용카드,개인,현금서비스,현금서비스,2218,2439,4653,5631,8024,4533,4509,5644,10565,3007,46570,202404
해외이용금액,신용카드,법인,일시불,일반,215526,335595,205550,162140,290879,170690,222671,109308,224992,49146,1780947,202404
해외이용금액,신용카드,법인,현금서비스,현금서비스,22,1575,175,100,0,158,80,0,118,111,2164,202404
해외이용금액,직불/체크카드,개인,일반,일반,5137,33930,89367,1913,329936,202933,774781,5826,141915,118157,1614528,202404
해외이용금액,직불/체크카드,법인,일반,일반,0,50725,27787,0,46627,16657,50641,0,42345,12475,219470,202404
회원수,신용카드,개인,전체회원수,합계,9395,5725,9956,12904,14364,7064,6375,12227,12179,8518,-,202404
회원수,신용카드,개인,전체회원수,본인기준회원수,9173,5702,9881,12701,13930,7022,6270,11905,11944,0,-,202404
회원수,신용카드,개인,신규회원수(월중),합계,112,141,53,103,110,44,89,110,145,115,-,202404
회원수,신용카드,개인,신규회원수(월중),본인기준회원수,112,141,52,101,104,43,88,106,142,0,-,202404
회원수,신용카드,개인,해지회원수(월중),해지회원수(월중),86,64,95,88,102,73,62,73,95,97,-,202404
회원수,신용카드,개인,전체이용회원수,합계,7080,2773,6780,10012,10990,5008,4377,9393,9565,0,-,202404
회원수,신용카드,개인,전체이용회원수,신판이용회원수,7073,2765,6758,10002,10966,5006,4367,9375,9519,0,-,202404
회원수,신용카드,개인,사용가능회원수(월말),합계,8552,5347,9571,11529,13004,6021,5422,11057,10973,8326,-,202404
회원수,신용카드,개인,사용가능회원수(월말),본인기준회원수,8373,5326,9501,11359,12660,5984,5323,10771,10762,0,-,202404
회원수,신용카드,법인,신규회원수(월중),신규회원수(월중),0,10,8,0,4,8,5,0,9,3,-,202404
회원수,신용카드,법인,해지회원수(월중),해지회원수(월중),0,11,7,1,5,5,1,0,6,9,-,202404
회원수,신용카드,법인,사용가능회원수(월말),사용가능회원수(월말),37,702,554,35,159,286,239,35,465,779,-,202404
회원수,직불/체크카드,개인,사용가능카드수,사용가능카드수,387,9763,12261,431,19777,8707,11183,459,15500,0,-,202404
회원수,직불/체크카드,개인,사용불가카드수,사용불가카드수,29,1004,1441,44,598,1157,606,32,1072,0,-,202404
회원수,직불/체크카드,개인,사용가능회원수,사용가능회원수,375,8257,10235,404,14044,7003,8558,438,13118,0,-,202404
회원수,직불/체크카드,개인,사용불가회원수,사용불가회원수,26,762,729,33,299,473,297,25,362,0,-,202404
회원수,직불/체크카드,개인,순수보유회원수(월말),순수보유회원수(월말),263,7563,8074,227,7655,4773,6417,339,7867,0,-,202404
회원수,직불/체크카드,법인,사용가능카드수,사용가능카드수,2,866,474,3,335,298,256,30,644,0,-,202404
회원수,직불/체크카드,법인,사용불가카드수,사용불가카드수,0,73,43,0,63,10,15,7,128,0,-,202404
회원수,직불/체크카드,법인,사용가능회원수,사용가능회원수,2,1235,739,1,141,112,114,11,393,0,-,202404
회원수,직불/체크카드,법인,사용불가회원수,사용불가회원수,0,209,96,0,86,2,4,3,21,0,-,202404
회원수,직불/체크카드,법인,순수보유회원수(월말),순수보유회원수(월말),2,552,182,1,166,101,61,12,305,0,-,202404
금융자산,,,현금서비스잔액,현금서비스잔액,746014,7341,0,936266,1521069,630024,334758,667923,1235489,481654,6560538,202404
금융자산,,,합계,합계,4832072,40111,0,6098700,8138386,3361109,2693286,5105909,6751026,2943808,39964407,202404
금융자산,,,대환대출잔액,대환대출잔액,169343,0,0,108142,396992,270163,136964,275167,441343,37234,1835348,202404
금융자산,,,(결제성)리볼빙이월잔액,(결제성)리볼빙이월잔액,1055188,17512,0,1207349,1555521,445493,426055,996177,1502376,111897,7317568,202404
국내이용금액,신용카드,개인,일시불,일반,6896419,2019262,6813448,11686735,14094796,4961623,4456728,11830254,11206382,5557799,72709998,202202
국내이용금액,신용카드,개인,일시불,국세/지방세등,174041,35609,137692,1072274,1646062,113610,99663,204056,1101906,83951,4531172,202202
국내이용금액,신용카드,개인,할부,일반,1853435,457598,1576021,4725280,3739355,1320813,873659,3251786,2958892,1361607,20542425,202202
국내이용금액,신용카드,개인,할부,국세/지방세등,107794,53095,220246,591609,454804,176525,114659,438922,381589,142977,2461974,202202
국내이용금액,신용카드,개인,현금서비스,현금서비스,901707,168035,1193310,1466075,2091666,938017,492784,875840,1508762,533200,8976086,202202
국내이용금액,신용카드,개인,카드론,카드론,830730,52,0,1590203,1928749,601416,341173,1109400,1295352,567053,8264128,202202
국내이용금액,신용카드,법인,일시불,일반,890721,3059636,3356521,1475566,2029071,2090846,1347550,1354688,2063925,1841291,16153294,202202
국내이용금액,신용카드,법인,일시불,국세/지방세등,97913,224956,387261,428832,134880,344101,507327,478835,1095033,74156,3386033,202202
국내이용금액,신용카드,법인,일시불,구매전용,1679261,123629,50610,866817,510497,861903,171400,1006704,0,44863,5265074,202202
국내이용금액,신용카드,법인,할부,일반,1970,247697,59365,6632,4472,30162,27947,1482,27000,125014,472376,202202
국내이용금액,신용카드,법인,할부,국세/지방세등,223,247142,15221,12,0,8622,33599,1488,7674,40093,338853,202202
국내이용금액,신용카드,법인,할부,구매전용,0,2938,575,0,0,0,0,1380,0,0,4318,202202
국내이용금액,직불/체크카드,개인,일반,일반,122134,2646328,3444501,142410,3577543,2483035,1568062,59287,4357842,6888347,21844988,202202
국내이용금액,직불/체크카드,개인,국세/지방세등,국세/지방세등,481,17787,18637,1323,223122,14391,8152,252,260254,42265,568027,202202
국내이용금액,직불/체크카드,법인,일반,일반,207,595976,738257,3784,489697,666825,408379,29645,746143,890080,3830736,202202
국내이용금액,직불/체크카드,법인,국세/지방세등,국세/지방세등,0,295844,129117,30,3207,56821,96430,164,74802,38748,566046,202202
국내이용금액,직불/체크카드,법인,구매전용,구매전용,0,0,0,0,112354,0,0,954,0,0,113308,202202
해외이용금액,신용카드,개인,일시불,일반,88606,35076,106178,206178,193616,89872,96545,152408,186738,41041,1090080,202202
해외이용금액,신용카드,개인,할부,일반,0,0,0,15027,11542,0,0,14578,0,0,41147,202202
해외이용금액,신용카드,개인,현금서비스,현금서비스,764,689,1813,1796,2488,1618,1537,1050,2946,555,13443,202202
해외이용금액,신용카드,법인,일시불,일반,62701,97967,61153,91849,64974,50253,49625,25817,68400,13226,524812,202202
해외이용금액,신용카드,법인,현금서비스,현금서비스,3,522,34,24,0,32,73,0,15,20,689,202202
해외이용금액,직불/체크카드,개인,일반,일반,99,11722,35297,826,91292,63261,58202,0,52704,42449,320555,202202
해외이용금액,직불/체크카드,법인,일반,일반,0,28602,27921,0,35478,27921,37738,0,22525,9797,162061,202202
회원수,신용카드,개인,전체회원수,합계,8618,4597,9838,12170,13945,6722,5635,10626,10944,7993,-,202202
회원수,신용카드,개인,전체회원수,본인기준회원수,8288,4574,9747,11928,13541,6679,5527,10287,10690,0,-,202202
회원수,신용카드,개인,신규회원수(월중),합계,94,78,106,131,99,87,64,122,113,96,-,202202
회원수,신용카드,개인,신규회원수(월중),본인기준회원수,94,77,106,129,94,86,63,120,110,0,-,202202
회원수,신용카드,개인,해지회원수(월중),해지회원수(월중),67,36,92,77,85,58,53,58,93,62,-,202202
회원수,신용카드,개인,전체이용회원수,합계,5809,2395,6836,9489,10849,4832,3892,8149,8499,0,-,202202
회원수,신용카드,개인,전체이용회원수,신판이용회원수,5786,2385,6808,9476,10821,4815,3877,8129,8455,0,-,202202
회원수,신용카드,개인,사용가능회원수(월말),합계,7979,4359,9536,11245,13102,6105,5051,9998,10121,7881,-,202202
회원수,신용카드,개인,사용가능회원수(월말),본인기준회원수,7719,4336,9451,11036,12745,6066,4950,9694,9888,0,-,202202
회원수,신용카드,법인,신규회원수(월중),신규회원수(월중),0,8,2,1,3,2,1,0,7,2,-,202202
